id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,number_of_people,occupant_density,operating_hours,lighting,air_flow_control,heating,heating_fuel,cooling,wall_type,wall_insulation_r_value,roof_ceiling,window_glass_layers,window_glass_type,energy_star_label,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int,data_source
3690846,2015,19102,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Public Assembly - Entertainment/culture,71000,1865,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,66.6345996955,49.2373427324,115.8719424279,260.9318529128,9.6846684010,Philadelphia Benchmarking Ordinance
3690846,2016,19102,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Public Assembly - Entertainment/culture,71000,1865,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,63.3050112442,39.8192775261,103.1242887703,240.5879767091,8.5278615689,Philadelphia Benchmarking Ordinance
3690846,2017,19102,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Public Assembly - Entertainment/culture,71000,1865,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,59.8031759906,42.8510113560,102.6541873466,232.7755345342,8.1666235601,Philadelphia Benchmarking Ordinance
3690846,2018,19102,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Public Assembly - Entertainment/culture,71000,1865,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,59.3472827417,40.8107478470,100.1580305887,229.2017530483,7.8476057131,Philadelphia Benchmarking Ordinance
3690846,2019,19102,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Public Assembly - Entertainment/culture,71000,1865,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,59.6564184120,41.4049757232,101.0613941353,230.7963783232,7.9087526267,Philadelphia Benchmarking Ordinance
3690846,2020,19102,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Public Assembly - Entertainment/culture,71000,1865,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,49.6161667051,33.3823457439,82.9985124490,190.8462264852,6.5217151340,Philadelphia Benchmarking Ordinance
3690946,2020,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,71040,1980,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,1.0607017943,0.0000000000,1.0607017943,3.3306036340,0.1015200987,Philadelphia Benchmarking Ordinance
3690996,2013,19132,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,208000,1986,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,47.0928806112,94.0381427239,141.1310233351,246.6116949792,10.3062458840,Philadelphia Benchmarking Ordinance
3690996,2014,19132,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,208000,1986,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,44.8271004847,93.9134379281,138.7405384128,239.3662053465,9.9593434450,Philadelphia Benchmarking Ordinance
3690996,2015,19132,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,208000,1986,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,42.2199100884,91.4655683284,133.6854784168,228.6092194036,9.3370494592,Philadelphia Benchmarking Ordinance
3690996,2016,19132,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,208000,1986,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,45.1383097008,72.5539898671,117.6922995679,217.8895883783,8.4399512392,Philadelphia Benchmarking Ordinance
3690996,2017,19132,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,208000,1986,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,44.1056458483,64.0208162383,108.1264620865,205.7135850137,7.7447404495,Philadelphia Benchmarking Ordinance
3690996,2018,19132,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,208000,1986,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,37.7490251317,66.2625018027,104.0115269344,188.1075658064,7.1321724103,Philadelphia Benchmarking Ordinance
3690996,2019,19132,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,208000,1986,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,31.9514207471,46.4851237239,78.4365444710,149.1368410559,5.5269053412,Philadelphia Benchmarking Ordinance
3690996,2020,19132,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,208000,1986,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,29.5663726815,No Value,45.1417969210,109.1926056714,3.6570175092,Philadelphia Benchmarking Ordinance
3694560,2013,19131,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Public Assembly - Entertainment/culture,156000,1876,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,75.0119230769,37.9773512821,112.9892743590,275.4136573077,10.4787422520,Philadelphia Benchmarking Ordinance
3694560,2014,19131,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Public Assembly - Entertainment/culture,156000,1876,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,70.9257032051,47.4187647436,118.3444679487,272.4964110449,10.3862665395,Philadelphia Benchmarking Ordinance
3694563,2013,19129,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,443000,1996,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,56.9126297968,76.8656002257,133.7782300226,259.2024227562,10.6142861678,Philadelphia Benchmarking Ordinance
3694563,2015,19129,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,443000,1996,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,53.6796546857,80.6839670050,134.3636216907,253.2720767979,9.9803137885,Philadelphia Benchmarking Ordinance
3694563,2016,19129,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,443000,1996,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,55.6478568867,75.2494778133,130.8973347000,253.7090451088,9.6535192379,Philadelphia Benchmarking Ordinance
3694563,2017,19129,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,443000,1996,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,46.0236634614,75.7627217657,121.7863852271,224.0651611227,8.5572518898,Philadelphia Benchmarking Ordinance
3694563,2018,19129,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,443000,1996,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,43.8377733992,84.9809262492,128.8186996485,226.8805810353,8.7090639236,Philadelphia Benchmarking Ordinance
3694563,2019,19129,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,443000,1996,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,38.5101538400,76.0466565924,114.5568104325,200.7708724797,7.7246567367,Philadelphia Benchmarking Ordinance
3694563,2020,19129,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,443000,1996,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,38.5955427599,No Value,72.3723505131,156.6556524069,5.4878776649,Philadelphia Benchmarking Ordinance
3694564,2013,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,262000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,22.7419237143,59.7901100063,82.5320337206,134.1892559695,5.7406281836,Philadelphia Benchmarking Ordinance
3694564,2014,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,262000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,23.4487140019,54.7637802039,78.2124942058,131.1309311800,5.5091135112,Philadelphia Benchmarking Ordinance
3694564,2015,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,262000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,21.9629426302,42.7727083643,64.7356509945,113.8749836413,4.6018573751,Philadelphia Benchmarking Ordinance
3694564,2016,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,262000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,20.2756550149,51.7006710052,71.9763260201,117.9512613022,4.7998222465,Philadelphia Benchmarking Ordinance
3694564,2017,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,262000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,20.2191773293,49.2464486898,69.4656260191,115.1969879383,4.6071398698,Philadelphia Benchmarking Ordinance
3694564,2018,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,262000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,19.1726498881,50.2779029885,69.4505528766,112.9939187866,4.5052797134,Philadelphia Benchmarking Ordinance
3694564,2019,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,262000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,No Value,60.3781750437,67.3474377338,85.2805686429,3.8737151769,Philadelphia Benchmarking Ordinance
3694564,2020,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,262000,1985,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,6.7531200569,No Value,No Value,47.6462209237,1.9837756271,Philadelphia Benchmarking Ordinance
3694569,2013,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,475000,1955,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,56.5556868741,60.7819766385,117.3376635126,241.4059322552,9.6073451338,Philadelphia Benchmarking Ordinance
3694569,2014,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,475000,1955,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,56.8514025009,53.5079030327,110.3593055337,234.6967020373,9.1468676546,Philadelphia Benchmarking Ordinance
3694569,2015,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,475000,1955,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,57.5384849054,47.9536869383,105.4921718436,231.0222138880,8.6515341404,Philadelphia Benchmarking Ordinance
3694569,2016,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,475000,1955,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,50.7330976850,42.2070535082,92.9401511932,203.6193329144,7.3811240349,Philadelphia Benchmarking Ordinance
3694569,2017,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,475000,1955,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,43.4307622309,No Value,65.6721425697,159.7258835364,5.4593646164,Philadelphia Benchmarking Ordinance
3694569,2018,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,475000,1955,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,46.9591908745,49.8598495465,96.8190404210,199.7467437014,7.1731080476,Philadelphia Benchmarking Ordinance
3694569,2019,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,475000,1955,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,43.1681677499,47.2800603452,90.4482280951,185.1921100971,6.6426827704,Philadelphia Benchmarking Ordinance
3694569,2020,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,475000,1955,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,39.4409159592,No Value,59.0592246419,144.4437002287,4.8168307112,Philadelphia Benchmarking Ordinance
3694570,2013,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,53000,1952,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,5.2090336883,189.2829542879,194.4919879762,215.1034677836,10.6403855702,Philadelphia Benchmarking Ordinance
3694570,2014,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,53000,1952,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,3.9349751822,194.8558754148,198.7908505971,216.9544912577,10.7851520113,Philadelphia Benchmarking Ordinance
3694570,2015,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,53000,1952,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,5.8322828392,151.2307863843,157.0630692235,177.1056938185,8.6507100225,Philadelphia Benchmarking Ordinance
3694570,2016,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,53000,1952,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,3.2539734183,143.9744445539,147.2284179722,161.3906433150,7.9761193388,Philadelphia Benchmarking Ordinance
3694570,2017,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,53000,1952,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,3.6546814999,150.6628303916,154.3175118915,169.6716718209,8.3616773479,Philadelphia Benchmarking Ordinance
3694570,2018,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,53000,1952,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,6.6899850355,184.9549521851,191.6449372206,215.2092528059,10.4632580596,Philadelphia Benchmarking Ordinance
3694570,2019,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,53000,1952,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,5.5222908672,155.6445183295,161.1668091967,180.7667375690,8.7948205454,Philadelphia Benchmarking Ordinance
3694570,2020,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,53000,1952,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,4.4916074338,No Value,No Value,No Value,3.9869434526,Philadelphia Benchmarking Ordinance
3694574,2013,19131,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,200000,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,30.2439986014,38.8355149425,69.0795135438,135.7434462979,5.4739097288,Philadelphia Benchmarking Ordinance
3694574,2014,19131,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,200000,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,32.7991089425,44.6839634616,77.4830724041,149.9073637141,6.0107463294,Philadelphia Benchmarking Ordinance
3694574,2015,19131,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,200000,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,32.4365002202,48.3348154773,80.7713156976,152.6021669428,6.0085088519,Philadelphia Benchmarking Ordinance
3694574,2016,19131,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,200000,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,28.5607841195,47.7977184446,76.3585025640,139.8684665020,5.4318379848,Philadelphia Benchmarking Ordinance
3694574,2017,19131,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,200000,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,30.1657303122,45.0400543702,75.2057846823,142.0124502689,5.3635305866,Philadelphia Benchmarking Ordinance
3694574,2018,19131,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,200000,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,25.8628495540,43.8042348434,69.6670843975,127.2037941853,4.8017842896,Philadelphia Benchmarking Ordinance
3694574,2019,19131,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Commercial,Service - Uncategorized,200000,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,26.1268004132,43.8323999321,69.9592003454,128.0621732263,4.8285429563,Philadelphia Benchmarking Ordinance
